Wall time,Step,Value
1689689052.5194528,2,-31.329219818115234
1689689052.5272489,4,-18.840728759765625
1689689052.5356631,6,-6.352236747741699
1689689052.543759,8,6.136254787445068
1689689052.552973,10,18.624746322631836
1689689052.561661,12,31.113237380981445
1689689052.570245,14,43.60173034667969
1689689052.578163,16,56.0902214050293
1689689052.586163,18,68.5787124633789
1689689052.594023,20,81.06720733642578
1689689052.602397,22,93.55569458007812
1689689052.610969,24,106.044189453125
1689689052.619485,26,118.53267669677734
1689689052.627434,28,131.02117919921875
1689689052.6354182,30,143.50965881347656
1689689052.6433349,32,155.99815368652344
1689689052.6516569,34,168.4866485595703
1689689052.660338,36,180.9751434326172
1689689052.668549,38,193.463623046875
1689689052.676607,40,205.95211791992188
1689689052.684496,42,218.44061279296875
1689689052.692389,44,230.92910766601562
1689689052.700675,46,243.4176025390625
1689689052.709586,48,255.9060821533203
1689689052.717993,50,268.39459228515625
1689689052.726018,52,280.8830871582031
1689689052.73378,54,293.3715515136719
1689689052.741496,56,305.86004638671875
1689689052.749629,58,318.3485412597656
1689689052.758655,60,330.8370361328125
1689689052.767255,62,343.3255310058594
1689689052.775425,64,355.81402587890625
1689689052.7834501,66,368.3025207519531
1689689052.7913768,68,380.791015625
1689689052.799548,70,393.2795104980469
1689689052.808612,72,405.7679748535156
1689689052.817148,74,418.2564697265625
1689689052.8255382,76,430.7449645996094
1689689052.833478,78,443.23345947265625
1689689052.8415282,80,455.7219543457031
1689689052.84966,82,468.21044921875
1689689052.858599,84,480.6989440917969
1689689052.867127,86,493.18743896484375
1689689052.875087,88,505.6759338378906
1689689052.882968,90,518.1644287109375
1689689052.8907819,92,530.6528930664062
1689689052.898669,94,543.1414184570312
1689689052.9074938,96,555.6298828125
1689689052.9158962,98,568.118408203125
1689689052.924195,100,580.6068725585938
1689689052.932574,102,593.0953369140625
1689689052.9406679,104,605.5838623046875
1689689052.94855,106,618.0723266601562
1689689052.957487,108,630.5608520507812
1689689052.965825,110,643.04931640625
1689689052.974186,112,655.537841796875
1689689052.982164,114,668.0263061523438
1689689052.9901829,116,680.5148315429688
1689689052.998195,118,693.0032958984375
1689689053.007252,120,705.4917602539062
1689689053.016097,122,717.9802856445312
1689689053.025263,124,730.46875
1689689053.034602,126,742.957275390625
1689689053.0435112,128,755.4457397460938
1689689053.052885,130,767.9342651367188
1689689053.0616279,132,780.4227294921875
1689689053.070205,134,792.9112548828125
1689689053.0788128,136,805.3997192382812
1689689053.086855,138,817.8882446289062
1689689053.0946,140,830.376708984375
1689689053.1032379,142,842.8651733398438
1689689053.111737,144,855.3536987304688
1689689053.1209059,146,867.8421630859375
1689689053.129281,148,880.3306884765625
1689689053.137269,150,892.8191528320312
1689689053.1452742,152,905.3076782226562
1689689053.153882,154,917.796142578125
1689689053.16227,156,930.28466796875
1689689053.170851,158,942.7731323242188
1689689053.179253,160,955.2615966796875
1689689053.187165,162,967.7501220703125
1689689053.1949298,164,980.2385864257812
1689689053.203083,166,992.7271118164062
1689689053.211657,168,1005.215576171875
1689689053.220047,170,1017.7041015625
1689689053.2284741,172,1030.192626953125
1689689053.236512,174,1042.6810302734375
1689689053.244422,176,1055.1695556640625
1689689053.2529511,178,1067.6580810546875
1689689053.2614772,180,1080.146484375
1689689053.269801,182,1092.635009765625
1689689053.279028,184,1105.12353515625
1689689053.287743,186,1117.612060546875
1689689053.295529,188,1130.1004638671875
1689689053.304205,190,1142.5889892578125
1689689053.31283,192,1155.0775146484375
1689689053.32103,194,1167.5660400390625
1689689053.32959,196,1180.054443359375
1689689053.337686,198,1192.54296875
1689689053.345651,200,1205.031494140625
1689689053.354482,202,1217.5198974609375
1689689053.3630779,204,1230.0084228515625
1689689053.371514,206,1242.4969482421875
1689689053.3795369,208,1254.9854736328125
1689689053.3874712,210,1267.473876953125
1689689053.395509,212,1279.96240234375
1689689053.404234,214,1292.450927734375
1689689053.413107,216,1304.939453125
1689689053.422453,218,1317.4278564453125
1689689053.4305248,220,1329.9163818359375
1689689053.43886,222,1342.4049072265625
1689689053.44816,224,1354.893310546875
1689689053.457304,226,1367.3818359375
1689689053.4663801,228,1379.870361328125
1689689053.475074,230,1392.35888671875
1689689053.4832351,232,1404.8472900390625
1689689053.491468,234,1417.3358154296875
1689689053.4998558,236,1429.8243408203125
1689689053.5090141,238,1442.312744140625
1689689053.517674,240,1454.80126953125
1689689053.525928,242,1467.289794921875
1689689053.5339189,244,1479.7783203125
1689689053.5419798,246,1492.2667236328125
1689689053.5505989,248,1504.7552490234375
1689689053.560008,250,1517.2437744140625
1689689053.568682,252,1529.7322998046875
1689689053.576738,254,1542.220703125
1689689053.584691,256,1554.709228515625
1689689053.592711,258,1567.19775390625
1689689053.601036,260,1579.6861572265625
1689689053.610112,262,1592.1746826171875
1689689053.618657,264,1604.6632080078125
1689689053.6272252,266,1617.1517333984375
1689689053.6356008,268,1629.64013671875
1689689053.644879,270,1642.128662109375
1689689053.653617,272,1654.6171875
1689689053.662669,274,1667.105712890625
1689689053.671201,276,1679.5941162109375
1689689053.6797051,278,1692.0826416015625
1689689053.688274,280,1704.5711669921875
1689689053.696626,282,1717.0595703125
1689689053.706514,284,1729.548095703125
1689689053.715481,286,1742.03662109375
1689689053.724434,288,1754.525146484375
1689689053.732494,290,1767.0135498046875
1689689053.741766,292,1779.5020751953125
1689689053.750548,294,1791.9906005859375
1689689053.759815,296,1804.47900390625
1689689053.7692192,298,1816.967529296875
1689689053.777656,300,1829.4560546875
