Wall time,Step,Value
1689517196.613625,2,-31.329219818115234
1689517196.622985,4,-18.840728759765625
1689517196.6323369,6,-6.352236747741699
1689517196.6423109,8,6.136254787445068
1689517196.6521149,10,18.624746322631836
1689517196.661379,12,31.113237380981445
1689517196.671123,14,43.60173034667969
1689517196.680513,16,56.0902214050293
1689517196.690243,18,68.5787124633789
1689517196.6993668,20,81.06720733642578
1689517196.7089741,22,93.55569458007812
1689517196.718693,24,106.044189453125
1689517196.7284648,26,118.53267669677734
1689517196.738049,28,131.02117919921875
1689517196.747283,30,143.50965881347656
1689517196.7568672,32,155.99815368652344
1689517196.766027,34,168.4866485595703
1689517196.775378,36,180.9751434326172
1689517196.784754,38,193.463623046875
1689517196.794281,40,205.95211791992188
1689517196.803688,42,218.44061279296875
1689517196.813069,44,230.92910766601562
1689517196.822647,46,243.4176025390625
1689517196.831785,48,255.9060821533203
1689517196.841153,50,268.39459228515625
1689517196.850612,52,280.8830871582031
1689517196.860014,54,293.3715515136719
1689517196.86931,56,305.86004638671875
1689517196.8787122,58,318.3485412597656
1689517196.8881412,60,330.8370361328125
1689517196.897287,62,343.3255310058594
1689517196.906775,64,355.81402587890625
1689517196.916044,66,368.3025207519531
1689517196.92542,68,380.791015625
1689517196.9347808,70,393.2795104980469
1689517196.944225,72,405.7679748535156
1689517196.9536278,74,418.2564697265625
1689517196.9630258,76,430.7449645996094
1689517196.972487,78,443.23345947265625
1689517196.981589,80,455.7219543457031
1689517196.9911711,82,468.21044921875
1689517197.0007029,84,480.6989440917969
1689517197.0103161,86,493.18743896484375
1689517197.0197408,88,505.6759338378906
1689517197.0288908,90,518.1644287109375
1689517197.0382771,92,530.6528930664062
1689517197.047164,94,543.1414184570312
1689517197.056504,96,555.6298828125
1689517197.065692,98,568.118408203125
1689517197.074862,100,580.6068725585938
1689517197.0837278,102,593.0953369140625
1689517197.092949,104,605.5838623046875
1689517197.10228,106,618.0723266601562
1689517197.111447,108,630.5608520507812
1689517197.121622,110,643.04931640625
1689517197.130857,112,655.537841796875
1689517197.1401,114,668.0263061523438
1689517197.1492128,116,680.5148315429688
1689517197.158386,118,693.0032958984375
1689517197.167218,120,705.4917602539062
1689517197.17613,122,717.9802856445312
1689517197.1846,124,730.46875
1689517197.1929972,126,742.957275390625
1689517197.2014248,128,755.4457397460938
1689517197.209837,130,767.9342651367188
1689517197.2183628,132,780.4227294921875
1689517197.226923,134,792.9112548828125
1689517197.235884,136,805.3997192382812
1689517197.244491,138,817.8882446289062
1689517197.253029,140,830.376708984375
1689517197.261951,142,842.8651733398438
1689517197.271395,144,855.3536987304688
1689517197.280385,146,867.8421630859375
1689517197.2898932,148,880.3306884765625
1689517197.2985651,150,892.8191528320312
1689517197.30787,152,905.3076782226562
1689517197.316658,154,917.796142578125
1689517197.3256059,156,930.28466796875
1689517197.334538,158,942.7731323242188
1689517197.3441541,160,955.2615966796875
1689517197.3535922,162,967.7501220703125
1689517197.362349,164,980.2385864257812
1689517197.371906,166,992.7271118164062
1689517197.380694,168,1005.215576171875
1689517197.389986,170,1017.7041015625
1689517197.3984919,172,1030.192626953125
1689517197.407268,174,1042.6810302734375
1689517197.415989,176,1055.1695556640625
1689517197.424551,178,1067.6580810546875
1689517197.433066,180,1080.146484375
1689517197.441639,182,1092.635009765625
1689517197.450282,184,1105.12353515625
1689517197.458806,186,1117.612060546875
1689517197.4673111,188,1130.1004638671875
1689517197.475808,190,1142.5889892578125
1689517197.484813,192,1155.0775146484375
1689517197.493558,194,1167.5660400390625
1689517197.502069,196,1180.054443359375
1689517197.510606,198,1192.54296875
1689517197.519385,200,1205.031494140625
1689517197.528063,202,1217.5198974609375
1689517197.536858,204,1230.0084228515625
1689517197.545579,206,1242.4969482421875
1689517197.554409,208,1254.9854736328125
1689517197.56307,210,1267.473876953125
1689517197.571757,212,1279.96240234375
1689517197.580456,214,1292.450927734375
1689517197.589128,216,1304.939453125
1689517197.597721,218,1317.4278564453125
1689517197.606335,220,1329.9163818359375
1689517197.614916,222,1342.4049072265625
1689517197.623531,224,1354.893310546875
1689517197.632135,226,1367.3818359375
1689517197.640906,228,1379.870361328125
1689517197.6495008,230,1392.35888671875
1689517197.658411,232,1404.8472900390625
1689517197.667408,234,1417.3358154296875
1689517197.677283,236,1429.8243408203125
1689517197.686757,238,1442.312744140625
1689517197.696285,240,1454.80126953125
1689517197.705805,242,1467.289794921875
1689517197.715724,244,1479.7783203125
1689517197.725632,246,1492.2667236328125
1689517197.735013,248,1504.7552490234375
1689517197.744788,250,1517.2437744140625
1689517197.754446,252,1529.7322998046875
1689517197.764122,254,1542.220703125
1689517197.7736168,256,1554.709228515625
1689517197.782898,258,1567.19775390625
1689517197.792612,260,1579.6861572265625
1689517197.802158,262,1592.1746826171875
1689517197.811935,264,1604.6632080078125
1689517197.821387,266,1617.1517333984375
1689517197.830936,268,1629.64013671875
1689517197.8403468,270,1642.128662109375
1689517197.849754,272,1654.6171875
1689517197.859484,274,1667.105712890625
1689517197.8693728,276,1679.5941162109375
1689517197.8794959,278,1692.0826416015625
1689517197.8895721,280,1704.5711669921875
1689517197.8992782,282,1717.0595703125
1689517197.908758,284,1729.548095703125
1689517197.91772,286,1742.03662109375
1689517197.9276092,288,1754.525146484375
1689517197.9370189,290,1767.0135498046875
1689517197.9467142,292,1779.5020751953125
1689517197.956161,294,1791.9906005859375
1689517197.9657228,296,1804.47900390625
1689517197.9751801,298,1816.967529296875
1689517197.984222,300,1829.4560546875
