Wall time,Step,Value
1689792862.3729548,2,12.919797897338867
1689792862.381129,4,17.58102035522461
1689792862.390224,6,20.863292694091797
1689792862.398726,8,24.210752487182617
1689792862.406726,10,27.9351863861084
1689792862.414418,12,30.19659996032715
1689792862.422116,14,35.45277786254883
1689792862.4303098,16,41.3258056640625
1689792862.439361,18,47.209136962890625
1689792862.447813,20,53.092472076416016
1689792862.455812,22,58.866458892822266
1689792862.463564,24,64.44638061523438
1689792862.471782,26,70.11766052246094
1689792862.480035,28,75.4307632446289
1689792862.4892821,30,81.58496856689453
1689792862.4977689,32,88.0906982421875
1689792862.505834,34,95.07614135742188
1689792862.513651,36,103.79002380371094
1689792862.521431,38,112.39347839355469
1689792862.529753,40,120.53703308105469
1689792862.539371,42,129.37095642089844
1689792862.547978,44,139.1875
1689792862.556256,46,147.9751434326172
1689792862.5656,48,157.12066650390625
1689792862.593611,50,166.59173583984375
1689792862.6022341,52,174.73138427734375
1689792862.610545,54,183.3417510986328
1689792862.618593,56,192.09298706054688
1689792862.626585,58,200.87838745117188
1689792862.636118,60,209.6250762939453
1689792862.644994,62,218.26124572753906
1689792862.653515,64,226.70895385742188
1689792862.661809,66,234.00416564941406
1689792862.669893,68,241.14944458007812
1689792862.678159,70,247.7816925048828
1689792862.687617,72,253.35916137695312
1689792862.696091,74,257.6795654296875
1689792862.704256,76,262.6531677246094
1689792862.712169,78,268.8992004394531
1689792862.7200818,80,276.49920654296875
1689792862.728106,82,282.06585693359375
1689792862.7376251,84,285.3581848144531
1689792862.746024,86,288.4974365234375
1689792862.7543628,88,291.4974365234375
1689792862.762389,90,295.1773376464844
1689792862.770428,92,297.9106750488281
1689792862.7785878,94,301.6426086425781
1689792862.787821,96,305.3930969238281
1689792862.7960582,98,309.09625244140625
1689792862.804018,100,312.6874694824219
1689792862.811757,102,316.3284606933594
1689792862.8194911,104,320.0194396972656
1689792862.8277261,106,323.7082214355469
1689792862.837249,108,327.55609130859375
1689792862.84575,110,332.0341796875
1689792862.854024,112,336.51641845703125
1689792862.861962,114,341.0436706542969
1689792862.86988,116,347.02850341796875
1689792862.878143,118,352.52532958984375
1689792862.88727,120,357.1367492675781
1689792862.895919,122,361.9462585449219
1689792862.9042718,124,366.7225646972656
1689792862.912301,126,372.5944519042969
1689792862.920327,128,377.6695861816406
1689792862.928792,130,382.89794921875
1689792862.937779,132,388.2173156738281
1689792862.946105,134,393.5445556640625
1689792862.954176,136,398.79595947265625
1689792862.9622982,138,403.90423583984375
1689792862.9697258,140,408.8528747558594
1689792862.977997,142,413.7220153808594
1689792862.9871,144,418.388671875
1689792862.995067,146,422.8456726074219
1689792863.0027578,148,427.0707092285156
1689792863.0103612,150,431.5792236328125
1689792863.018111,152,435.8400573730469
1689792863.025907,154,439.85015869140625
1689792863.034843,156,442.2369384765625
1689792863.042987,158,445.97979736328125
1689792863.0510201,160,449.5653381347656
1689792863.0586119,162,453.32305908203125
1689792863.0661068,164,457.1897277832031
1689792863.073633,166,460.9849548339844
1689792863.0818582,168,464.2196044921875
1689792863.0905101,170,466.9869079589844
1689792863.0985558,172,469.747314453125
1689792863.10623,174,472.42742919921875
1689792863.113767,176,476.5083312988281
1689792863.121291,178,480.42254638671875
1689792863.1290371,180,484.1400146484375
1689792863.1379662,182,487.7463684082031
1689792863.145967,184,490.4403381347656
1689792863.153755,186,492.9736633300781
1689792863.161203,188,495.6916809082031
1689792863.168689,190,498.8623962402344
1689792863.176516,192,502.5430908203125
1689792863.185468,194,506.80975341796875
1689792863.1933272,196,511.3026428222656
1689792863.201081,198,515.98583984375
1689792863.2083871,200,520.88525390625
1689792863.215671,202,525.8538818359375
1689792863.2233238,204,530.9929809570312
1689792863.231852,206,536.6876220703125
1689792863.240213,208,542.8305053710938
1689792863.24805,210,548.1390380859375
1689792863.255574,212,553.3431396484375
1689792863.262848,214,558.3828735351562
1689792863.270113,216,563.316162109375
1689792863.277399,218,568.0780029296875
1689792863.28648,220,572.6923217773438
1689792863.294493,222,577.0923461914062
1689792863.3023329,224,581.0577392578125
1689792863.3100421,226,584.4285888671875
1689792863.3173718,228,587.3444213867188
1689792863.324639,230,589.897216796875
1689792863.333157,232,593.1917724609375
1689792863.341365,234,596.2384643554688
1689792863.34935,236,600.0132446289062
1689792863.3569221,238,603.4920043945312
1689792863.364359,240,606.8253173828125
1689792863.3719292,242,610.1586303710938
1689792863.3796911,244,613.8594360351562
1689792863.38843,246,617.904296875
1689792863.39646,248,620.6542358398438
1689792863.404057,250,623.2969360351562
1689792863.411484,252,625.8302612304688
1689792863.4189,254,628.3636474609375
1689792863.426531,256,631.0073852539062
1689792863.4356081,258,634.0097045898438
1689792863.443955,260,637.4168090820312
1689792863.451819,262,641.401611328125
1689792863.459286,264,645.10009765625
1689792863.466911,266,648.442626953125
1689792863.474439,268,652.380126953125
1689792863.48301,270,656.7615356445312
1689792863.49123,272,661.3639526367188
1689792863.499329,274,666.3605346679688
1689792863.506971,276,672.167724609375
1689792863.514412,278,678.2109985351562
1689792863.521816,280,684.3538208007812
1689792863.5300732,282,690.4967041015625
1689792863.538597,284,696.2330322265625
1689792863.546585,286,701.5111694335938
1689792863.554274,288,706.6599731445312
1689792863.561802,290,711.635009765625
1689792863.5693529,292,716.5443115234375
1689792863.577051,294,721.2382202148438
1689792863.585852,296,725.7510375976562
1689792863.5940921,298,730.025634765625
1689792863.601841,300,733.7473754882812
