"Time","RPS-testing","CPU-testing","p95-testing","replicas-testing","RPS-rl-agent-e1-a2c","CPU-rl-agent-e1-a2c","p95-rl-agent-e1-a2c","replicas-rl-agent-e1-a2c","memory-rl-agent-e1-a2c","RPS-rl-agent-e1-ppo","CPU-rl-agent-e1-ppo","p95-rl-agent-e1-ppo","replicas-rl-agent-e1-ppo","memory-rl-agent-e1-ppo","RPS-rl-agent-e3-1","CPU-rl-agent-e3-1","p95-rl-agent-e3-1","replicas-rl-agent-e3-1","memory-rl-agent-e3-1","RPS-rl-agent-e3-2","CPU-rl-agent-e3-2","p95-rl-agent-e3-2","replicas-rl-agent-e3-2","memory-rl-agent-e3-2","RPS-default","CPU-default","p95-default","replicas-default","memory-default","dep_RPS-testing","dep_RPS-default","dep_RPS-rl-agent-e1-a2c","dep_RPS-rl-agent-e1-ppo","dep_RPS-rl-agent-e3-1","dep_RPS-rl-agent-e3-2"
2023-07-23 01:58:00,50.2,8.28,4.26,4,635,67.6,10.4,4,0.512,552,69.0,4.35,6,0.655,968,97.3,6.46,4,0.682,570,69.3,4.04,5,0.533,150,22.3,1.20,1,0.432,151,150,3174,3313,2903,2852
2023-07-23 02:00:00,30.0,7.89,4.34,4,633,67.0,9.50,4,0.640,556,68.7,4.38,6,0.550,718,78.7,4.98,4,0.395,569,70.8,4.05,5,0.504,155,21.3,0.499,1,0.586,150,155,3166,3333,2870,2845
2023-07-23 02:02:00,31.5,8.03,4.32,4,640,68.9,19.5,4,0.363,543,67.2,4.44,6,0.531,714,83.2,4.90,4,0.445,569,72.6,4.08,5,0.454,159,23.4,1.19,1,0.556,157,159,3201,3255,2857,2845
2023-07-23 02:04:00,32.2,8.18,4.44,4,621,87.3,18.3,4,0.817,536,66.9,4.40,6,0.615,730,102,8.29,4,0.682,570,72.1,4.02,5,0.472,160,21.5,1.08,1,0.418,161,160,3106,3218,2920,2849
2023-07-23 02:06:00,32.0,8.06,4.26,4,621,64.2,15.2,4,0.574,539,68.1,4.45,6,0.575,595,90.9,4.82,3,0.596,571,72.0,4.04,5,0.522,158,22.8,1.16,1,0.547,160,158,3107,3231,2974,2856
2023-07-23 02:08:00,51.7,10.0,4.20,3,755,84.6,13.4,4,0.444,544,67.2,4.41,6,0.400,743,98.2,4.97,3,0.596,567,70.7,4.08,5,0.553,153,22.3,1.26,1,0.399,155,153,3019,3261,2971,2834
2023-07-23 02:10:00,53.0,9.95,3.69,3,620,85.3,12.0,4,0.606,546,67.0,4.44,6,0.527,727,75.7,6.46,4,0.313,565,71.5,4.11,5,0.429,161,22.9,0.497,1,0.684,159,161,3100,3279,2907,2825
2023-07-23 02:12:00,39.8,10.7,4.39,4,641,85.3,9.84,4,0.480,546,67.2,4.45,6,0.452,718,83.5,4.53,4,0.462,562,72.3,4.09,5,0.596,165,21.9,0.496,1,0.417,159,165,3205,3278,2871,2810
2023-07-23 02:14:00,40.7,9.76,4.39,3,771,84.1,9.54,4,0.519,543,67.0,4.45,6,0.525,746,100,4.56,3,0.547,564,70.9,4.07,5,0.555,157,22.6,0.499,1,0.236,163,157,3086,3260,2984,2822
2023-07-23 02:16:00,52.1,9.50,3.67,3,770,84.7,10.2,4,0.686,541,66.6,4.45,6,0.566,750,101,4.99,3,0.560,572,72.6,4.12,5,0.554,156,22.4,0.498,1,0.584,156,156,3082,3248,3001,2859
2023-07-23 02:18:00,39.4,8.80,4.37,3,780,79.1,10.0,4,0.571,548,66.5,4.45,6,0.575,606,92.4,4.71,3,0.680,565,71.6,4.10,5,0.537,152,22.0,0.497,1,0.409,158,152,3119,3290,3031,2823
2023-07-23 02:20:00,50.7,11.4,3.48,3,777,83.3,13.8,4,0.652,543,67.5,4.45,6,0.600,750,100,4.99,3,0.628,562,72.2,4.07,5,0.436,151,22.2,0.498,1,0.450,152,151,3109,3260,3001,2809
2023-07-23 02:22:00,39.3,7.39,3.77,3,791,85.3,13.1,4,0.689,542,68.0,4.51,6,0.623,736,78.1,7.17,4,0.459,566,71.3,4.09,5,0.518,160,22.7,1.24,1,0.385,157,160,3163,3254,2945,2828
2023-07-23 02:24:00,39.1,7.72,3.87,3,797,83.8,9.77,4,0.699,547,68.0,4.42,6,0.587,760,110,43.3,3,0.659,569,71.4,3.96,5,0.568,159,22.0,0.494,1,0.221,156,159,3186,3280,3040,2843
2023-07-23 02:26:00,39.0,8.30,4.06,4,795,84.0,10.2,4,0.560,546,66.2,4.49,6,0.681,742,90.6,4.74,3,0.471,572,71.5,4.02,5,0.737,157,21.9,0.495,1,0.520,156,157,3181,3276,2968,2858
2023-07-23 02:28:00,53.0,9.48,3.86,3,798,80.0,10.5,3,0.535,540,66.8,4.45,6,0.686,714,74.1,8.34,4,0.475,569,68.6,4.06,5,0.520,153,22.1,1.23,1,0.443,159,153,3193,3240,2856,2844
2023-07-23 02:30:00,39.9,8.24,4.05,3,799,84.5,10.5,3,0.624,542,67.3,4.47,6,0.589,772,96.7,14.9,4,0.549,559,70.2,4.07,5,0.653,154,22.1,1.05,1,0.595,160,154,3195,3250,3087,2793
2023-07-23 02:32:00,38.0,8.46,4.10,4,797,83.8,12.4,3,0.548,544,66.2,4.48,6,0.584,752,98.4,12.0,4,0.590,563,66.4,4.04,5,0.481,161,23.6,1.13,1,0.112,152,161,3189,3263,3008,2817
2023-07-23 02:34:00,32.1,8.12,4.03,4,629,84.0,13.3,3,0.525,541,66.6,4.43,6,0.562,734,96.8,9.15,4,0.557,574,71.7,3.97,5,0.475,156,22.4,1.06,1,0.541,160,156,3147,3245,2936,2870
2023-07-23 02:36:00,38.7,8.47,3.55,3,633,84.8,16.8,3,0.640,540,65.2,4.44,6,0.568,607,95.7,9.25,4,0.659,580,72.0,3.99,5,0.689,154,22.7,1.33,1,0.791,155,154,3167,3242,3033,2901
2023-07-23 02:38:00,41.6,8.77,3.56,3,648,84.3,12.1,3,0.620,534,66.4,4.42,6,0.499,737,94.2,10.1,4,0.408,575,70.7,3.94,5,0.623,163,22.8,1.07,1,0.689,166,163,3238,3202,2950,2875
2023-07-23 02:40:00,39.2,8.42,3.62,3,631,82.2,12.2,3,0.608,534,65.4,4.42,6,0.555,753,96.1,12.8,4,0.619,574,71.4,4.00,5,0.591,159,21.4,0.497,1,0.442,157,159,3154,3204,3012,2868
2023-07-23 02:42:00,38.9,8.35,3.73,3,634,87.7,18.4,3,0.529,535,65.0,4.45,6,0.544,748,95.5,11.0,4,0.618,578,71.0,3.98,5,0.561,164,23.1,0.496,1,0.572,156,164,3169,3207,2993,2888
2023-07-23 02:44:00,39.7,7.75,3.55,3,641,84.0,7.45,3,0.548,541,65.4,4.44,6,0.637,678,93.4,4.69,3,0.720,534,69.1,3.82,5,0.508,148,21.8,0.494,1,0.397,159,148,3206,3248,2710,2668
2023-07-23 02:46:00,50.3,11.5,3.73,3,644,81.0,8.29,3,0.488,538,63.6,4.46,6,0.466,578,90.1,4.46,3,0.520,461,61.4,3.71,5,0.515,156,22.7,0.495,1,0.452,151,156,3218,3230,2313,2305
2023-07-23 02:48:00,54.6,11.0,3.39,2,637,84.8,4.99,3,0.636,534,63.8,4.44,6,0.557,760,95.7,4.64,3,0.615,455,60.2,3.68,5,0.581,155,22.4,0.498,1,0.414,164,155,3183,3205,2279,2277
2023-07-23 02:50:00,38.4,8.48,3.98,4,644,83.4,4.96,3,0.438,524,64.3,4.43,6,0.629,645,89.4,8.25,4,0.502,482,61.1,3.77,5,0.461,151,21.6,0.496,1,0.399,154,151,3221,3141,2582,2411
2023-07-23 02:52:00,30.1,8.01,4.41,4,634,85.9,8.51,3,0.719,529,64.1,4.44,6,0.568,747,92.7,9.19,4,0.527,571,70.2,4.04,5,0.593,161,22.2,0.498,1,0.545,151,161,3170,3174,2987,2856
2023-07-23 02:54:00,30.9,7.23,4.37,5,639,80.7,5.77,3,0.613,531,63.9,4.41,6,0.551,753,94.0,9.75,4,0.713,576,71.1,4.05,5,0.660,157,22.6,0.497,1,0.475,155,157,3194,3186,3013,2880
2023-07-23 02:56:00,31.8,7.38,4.39,5,627,84.0,5.03,3,0.444,528,63.9,4.44,6,0.552,761,95.9,10.0,4,0.485,561,71.4,4.03,5,0.557,150,21.6,0.497,1,0.679,159,150,3135,3166,3046,2807
2023-07-23 02:58:00,157,16.5,0.498,1,628,86.0,4.86,3,0.731,530,64.8,4.44,6,0.638,772,96.6,11.6,4,0.588,567,69.0,3.96,5,0.677,161,22.5,0.496,1,0.736,157,161,3139,3179,3090,2833
2023-07-23 03:00:00,151,20.6,0.497,1,632,81.3,4.82,3,0.717,526,64.8,4.45,6,0.646,762,95.8,8.57,4,0.630,574,70.2,3.99,5,0.462,152,21.2,0.499,1,0.263,151,152,3161,3155,3047,2872
2023-07-23 03:02:00,157,21.8,0.498,1,632,81.9,4.84,3,0.447,513,64.7,4.50,6,0.493,757,94.3,9.61,3,0.503,571,71.3,4.13,5,0.616,156,22.8,0.496,1,0.542,157,156,3159,3075,3029,2854
2023-07-23 03:04:00,158,21.9,0.494,1,628,79.9,4.82,3,0.407,523,64.3,4.45,6,0.490,710,92.6,4.83,3,0.527,544,68.9,3.90,5,0.544,151,22.4,0.499,1,0.649,158,151,3140,3140,2838,2721
2023-07-23 03:06:00,160,22.5,0.499,1,629,77.7,4.84,4,0.643,516,63.3,4.46,6,0.577,629,79.9,4.60,4,0.414,499,66.3,3.83,5,0.527,150,22.2,1.12,1,0.576,160,150,3146,3094,2514,2495
2023-07-23 03:08:00,163,22.5,0.500,1,626,78.6,4.79,4,0.425,522,63.5,4.38,6,0.611,840,97.4,9.95,2,0.903,501,65.7,3.86,5,0.587,158,22.1,0.498,1,0.395,163,158,3131,3132,2520,2507
2023-07-23 03:10:00,160,22.0,0.498,1,634,75.8,4.66,4,0.573,516,61.5,4.45,6,0.634,758,93.1,4.61,3,0.716,568,68.2,4.11,5,0.652,159,21.5,0.496,1,0.447,160,159,3169,3096,3031,2840
2023-07-23 03:12:00,159,22.2,0.500,1,622,76.4,4.69,4,0.548,527,63.8,4.45,6,0.697,765,98.8,4.97,3,0.525,575,71.3,4.13,5,0.549,151,22.2,0.499,1,0.393,159,151,3109,3164,3060,2874
2023-07-23 03:14:00,154,21.6,0.496,1,627,75.5,4.65,4,0.520,529,63.4,4.50,6,0.519,611,86.4,4.22,4,0.613,577,68.9,3.99,5,0.620,160,22.6,0.493,1,0.432,154,160,3136,3176,3056,2885
2023-07-23 03:16:00,155,22.0,1.05,1,606,76.3,4.62,4,0.374,526,63.8,4.41,6,0.576,760,101,4.90,3,0.609,576,71.6,4.09,5,0.567,158,22.6,0.494,1,0.377,155,158,3031,3159,3040,2882
2023-07-23 03:18:00,148,21.3,0.498,1,612,73.8,4.70,4,0.586,525,62.7,4.41,6,0.628,615,90.1,4.84,3,0.626,567,70.7,4.06,5,0.426,155,21.0,0.493,1,0.624,148,155,3060,3152,3073,2835
2023-07-23 03:20:00,156,21.9,0.499,1,614,74.2,4.66,4,0.628,533,62.9,4.44,6,0.614,755,100,8.29,4,0.492,574,71.7,4.09,5,0.535,155,22.4,0.495,1,0.581,156,155,3070,3200,3022,2872
2023-07-23 03:22:00,155,21.2,0.498,1,616,78.5,4.77,4,0.580,534,65.1,4.45,6,0.500,769,92.6,6.11,4,0.503,573,71.7,4.12,5,0.466,157,22.3,0.494,1,0.577,155,157,3078,3207,3075,2863
2023-07-23 03:24:00,150,21.4,0.494,1,606,75.6,4.62,4,0.570,533,64.5,4.47,6,0.646,777,94.2,4.89,3,0.594,577,72.1,4.18,5,0.548,155,21.8,0.494,1,0.468,150,155,3031,3199,3109,2883
2023-07-23 03:26:00,74.2,12.9,3.62,2,600,77.3,4.72,4,0.530,533,63.6,4.47,6,0.427,612,89.2,4.67,3,0.563,576,73.4,4.21,5,0.612,155,22.2,0.495,1,0.513,148,155,2999,3197,3062,2878
2023-07-23 03:28:00,52.0,11.5,4.07,3,606,75.6,4.63,4,0.422,533,64.0,4.48,6,0.578,620,92.0,4.54,3,0.571,572,72.8,4.09,5,0.546,161,21.2,0.497,1,0.590,156,161,3028,3199,3098,2861
2023-07-23 03:30:00,37.8,9.02,4.47,4,610,75.8,4.66,4,0.605,528,64.9,4.47,6,0.701,768,99.8,4.86,3,0.670,569,72.5,4.14,5,0.536,153,20.9,0.495,1,0.422,151,153,3050,3171,3073,2846
2023-07-23 03:32:00,33.1,8.72,4.53,4,593,75.1,4.63,4,0.604,526,63.6,4.45,6,0.546,616,91.2,4.57,3,0.573,585,72.7,4.16,5,0.456,166,22.0,0.494,1,0.253,165,166,2967,3154,3082,2924
2023-07-23 03:34:00,30.9,8.58,4.52,4,613,77.2,4.67,4,0.562,533,64.5,4.47,6,0.628,764,99.7,8.63,4,0.536,580,70.6,3.99,5,0.623,161,22.4,0.493,1,0.589,155,161,3065,3200,3055,2899
2023-07-23 03:36:00,53.3,10.4,4.35,3,608,76.2,4.60,4,0.627,534,65.2,4.49,6,0.505,771,92.4,4.96,3,0.404,580,72.1,4.08,5,0.628,160,21.8,0.495,1,0.552,160,160,3042,3204,3086,2900
2023-07-23 03:38:00,30.6,7.55,4.46,5,615,74.0,4.67,4,0.456,535,64.4,4.49,6,0.617,765,93.8,4.80,3,0.625,585,71.5,4.02,5,0.422,144,21.8,1.32,1,0.389,153,144,3076,3210,3059,2923
2023-07-23 03:40:00,30.5,8.09,4.42,4,596,73.5,4.68,4,0.463,534,64.8,4.44,6,0.551,616,85.6,4.34,4,0.687,578,71.8,4.08,5,0.638,155,22.2,0.495,1,0.424,152,155,2981,3204,3079,2891
2023-07-23 03:42:00,30.9,8.19,4.43,4,607,78.4,4.77,4,0.651,530,63.3,4.48,6,0.572,621,86.0,4.24,4,0.574,572,71.0,4.01,5,0.494,159,22.4,0.496,1,0.566,154,159,3034,3179,3103,2861
2023-07-23 03:44:00,33.3,8.49,4.49,4,607,75.7,4.64,4,0.470,529,63.9,4.43,6,0.580,778,101,4.76,3,0.599,578,70.3,4.02,5,0.411,159,22.5,0.498,1,0.585,167,159,3034,3173,3112,2889
2023-07-23 03:46:00,39.5,8.65,4.13,3,618,74.9,4.65,4,0.588,529,64.4,4.44,6,0.585,623,93.1,4.65,3,0.796,580,70.4,4.07,5,0.654,153,22.9,0.499,1,0.725,158,153,3090,3172,3117,2901
2023-07-23 03:48:00,38.4,9.56,3.93,3,599,76.2,4.82,4,0.598,526,64.4,4.45,6,0.659,619,95.0,4.62,3,0.594,581,69.6,3.98,5,0.574,157,22.2,0.497,1,0.417,154,157,2995,3153,3097,2903
2023-07-23 03:50:00,40.5,9.85,3.90,3,604,75.2,4.62,4,0.650,531,64.1,4.47,6,0.477,615,87.0,4.52,4,0.529,572,69.7,4.03,5,0.610,156,22.2,0.494,1,0.613,162,156,3020,3188,3077,2861
2023-07-23 03:52:00,50.9,8.42,3.44,3,598,75.0,4.61,4,0.532,533,64.5,4.49,6,0.683,780,97.9,6.88,4,0.541,582,70.8,3.99,5,0.637,152,22.1,0.497,1,0.653,153,152,2992,3197,3119,2911
2023-07-23 03:54:00,49.5,8.35,3.46,3,610,76.1,4.78,4,0.679,517,61.4,4.49,6,0.550,766,95.2,5.69,3,0.696,574,69.4,3.97,5,0.660,152,20.9,0.497,1,0.400,148,152,3048,3104,3065,2871
2023-07-23 03:56:00,52.4,9.02,3.52,3,597,72.2,4.65,4,0.518,531,63.7,4.43,6,0.617,773,93.3,6.85,3,0.650,576,69.9,3.99,5,0.540,150,21.0,0.496,1,0.266,157,150,2987,3185,3091,2882
2023-07-23 03:58:00,38.6,8.22,4.18,4,611,73.2,4.67,4,0.442,527,62.5,4.43,6,0.550,771,95.4,4.92,3,0.645,570,69.4,4.02,5,0.509,154,21.5,0.496,1,0.420,154,154,3054,3159,3085,2850
2023-07-23 04:00:00,38.4,7.91,4.16,4,599,75.2,4.69,4,0.572,526,63.4,4.45,6,0.684,624,94.4,4.80,3,0.761,565,69.0,3.96,5,0.545,149,20.3,0.496,1,0.269,154,149,2994,3154,3120,2823
2023-07-23 04:02:00,33.1,8.32,4.16,4,594,75.3,4.83,4,0.657,522,63.9,4.49,6,0.573,622,94.6,4.74,3,0.655,572,69.9,4.09,5,0.546,159,22.7,0.496,1,0.572,166,159,2972,3129,3111,2859
2023-07-23 04:04:00,52.3,9.56,3.94,3,586,74.2,4.71,4,0.438,523,63.7,4.41,6,0.507,623,94.0,4.70,3,0.508,575,70.0,4.01,5,0.525,157,22.4,0.494,1,0.640,157,157,2929,3139,3114,2874
2023-07-23 04:06:00,39.5,8.66,4.44,5,601,75.9,4.78,4,0.556,530,63.7,4.44,6,0.584,621,93.3,4.63,3,0.552,572,70.2,4.06,5,0.479,157,21.8,0.494,1,0.387,158,157,3007,3181,3104,2859
2023-07-23 04:08:00,38.0,8.71,4.52,4,598,74.6,4.70,4,0.451,524,62.4,4.46,6,0.677,626,95.2,4.49,3,0.483,580,71.0,3.98,5,0.498,154,22.0,0.496,1,0.658,152,154,2990,3142,3129,2898
2023-07-23 04:10:00,37.3,8.55,4.57,4,602,73.5,4.66,4,0.550,524,63.0,4.40,6,0.597,619,93.6,4.50,3,0.641,570,69.7,4.06,5,0.566,158,21.6,0.493,1,0.545,149,158,3009,3142,3095,2851
2023-07-23 04:12:00,52.9,11.1,4.44,3,603,64.3,4.74,5,0.497,522,61.9,4.48,6,0.508,621,93.9,4.44,3,0.696,570,70.1,4.04,5,0.505,151,22.0,0.496,1,0.630,159,151,3013,3130,3103,2850
2023-07-23 04:14:00,53.9,18.9,4.24,1,606,62.8,4.80,5,0.517,524,63.2,4.42,6,0.594,623,86.6,4.41,4,0.489,571,70.4,4.01,5,0.480,157,21.6,0.495,1,0.416,162,157,3030,3143,3114,2853
2023-07-23 04:16:00,156,27.2,4.29,1,601,63.8,4.73,5,0.498,531,62.9,4.51,6,0.559,615,86.5,4.42,4,0.432,563,69.3,4.06,5,0.524,162,22.4,0.495,1,0.591,156,162,3005,3186,3076,2817
2023-07-23 04:18:00,71.5,14.9,4.11,3,608,62.0,4.70,5,0.526,524,63.0,4.46,6,0.646,645,86.5,4.59,4,0.579,542,67.4,4.05,5,0.609,159,22.6,0.497,1,0.752,143,159,3039,3142,3226,2710
2023-07-23 04:20:00,53.0,12.9,4.65,2,588,62.4,4.72,5,0.621,527,62.1,4.44,6,0.766,877,95.5,4.91,4,0.642,540,65.5,4.34,5,0.545,160,21.7,0.494,1,0.426,159,160,2942,3164,3507,2700
2023-07-23 04:22:00,50.7,12.1,4.49,4,608,62.4,4.76,5,0.438,522,62.9,4.44,6,0.510,699,93.8,4.81,4,0.470,545,65.4,4.27,5,0.601,159,21.7,0.494,1,0.733,152,159,3042,3133,3495,2724
2023-07-23 04:24:00,40.7,12.6,4.49,1,575,62.8,4.88,5,0.570,527,64.1,4.44,6,0.623,823,100,184,1,0.802,541,65.9,4.23,5,0.543,158,22.3,0.491,1,0.588,163,158,2875,3162,3294,2706
2023-07-23 04:26:00,159,29.2,4.48,1,584,62.3,4.92,5,0.454,528,63.8,4.51,6,0.724,2506,153,241,1,1.00,576,70.5,4.13,5,0.478,152,21.3,0.493,1,0.779,159,152,2922,3167,2506,2880
2023-07-23 04:28:00,148,30.4,4.61,1,608,63.2,4.92,5,0.370,535,64.2,4.47,6,0.617,2516,150,240,1,0.636,572,70.2,4.15,5,0.488,159,21.8,0.496,1,0.408,148,159,3042,3211,2516,2860
2023-07-23 04:30:00,49.3,12.3,4.59,3,594,62.9,5.76,5,0.421,523,63.3,4.48,6,0.606,596,62.5,4.83,5,0.401,570,71.2,4.19,5,0.480,154,22.3,0.492,1,0.447,148,154,2971,3137,2978,2848
2023-07-23 04:32:00,51.5,11.6,4.48,3,588,61.0,6.00,5,0.461,525,63.7,4.43,6,0.525,740,82.0,4.96,5,0.503,574,71.7,4.24,5,0.570,154,21.5,0.497,1,0.410,155,154,2942,3153,2959,2871
2023-07-23 04:34:00,51.8,12.1,4.67,3,586,62.2,7.91,5,0.421,529,62.8,4.44,6,0.635,764,91.4,4.57,4,0.653,572,72.3,4.15,5,0.546,157,21.1,0.493,1,0.216,155,157,2929,3173,3057,2861
2023-07-23 04:36:00,39.3,9.36,4.40,4,596,59.9,10.9,5,0.476,526,63.2,4.48,6,0.568,598,70.7,4.59,5,0.480,575,71.7,4.17,5,0.664,155,21.8,0.499,1,0.579,157,155,2979,3156,2988,2876
2023-07-23 04:38:00,30.9,8.98,4.50,4,581,58.4,8.47,5,0.364,529,63.1,4.44,6,0.531,761,94.8,4.60,4,0.752,567,70.5,4.16,5,0.554,157,22.0,0.494,1,0.446,155,157,2906,3172,3044,2837
2023-07-23 04:40:00,38.9,10.4,4.62,3,591,59.2,8.95,5,0.474,532,64.4,4.47,6,0.534,616,85.6,4.46,4,0.561,564,71.1,4.23,5,0.663,146,21.3,0.494,1,0.594,156,146,2954,3190,3080,2822
2023-07-23 04:42:00,39.9,10.1,4.63,3,603,59.3,7.08,5,0.368,528,63.0,4.46,6,0.628,610,87.0,4.46,4,0.488,570,72.3,4.34,5,0.532,162,22.6,0.495,1,0.555,159,162,3017,3165,3050,2848
2023-07-23 04:44:00,52.1,13.5,4.56,2,728,72.9,14.2,5,0.596,529,63.7,4.49,6,0.622,626,71.5,8.23,4,0.412,579,73.6,4.28,5,0.480,152,22.3,0.495,1,0.587,156,152,2911,3172,3128,2894
2023-07-23 04:46:00,53.2,12.7,4.55,3,732,71.7,10.6,5,0.379,526,64.1,4.45,6,0.525,768,89.9,4.71,4,0.652,567,73.4,4.27,5,0.659,154,21.7,0.494,1,0.395,160,154,2929,3155,3071,2833
2023-07-23 04:48:00,42.8,18.4,4.60,1,728,72.1,12.8,5,0.503,525,64.2,4.55,6,0.630,701,108,226,1,0.806,566,72.1,4.27,5,0.476,144,21.5,0.496,1,0.651,171,144,2913,3152,2803,2828
2023-07-23 04:50:00,157,27.9,4.47,1,744,71.3,15.7,5,0.543,528,63.3,4.44,6,0.583,2532,153,243,1,0.812,566,70.9,4.13,5,0.515,155,21.0,0.496,1,0.447,157,155,2977,3168,2532,2830
2023-07-23 04:52:00,51.9,17.1,4.56,3,751,70.1,9.41,5,0.594,530,63.6,4.50,6,0.427,2461,153,242,2,1.20,569,69.7,4.20,5,0.492,157,21.9,0.495,1,0.420,156,157,3003,3180,2461,2843
2023-07-23 04:54:00,40.1,11.8,4.47,4,749,70.2,9.67,5,0.527,530,63.9,4.50,6,0.526,605,70.5,4.63,5,0.403,575,71.3,4.20,5,0.551,157,21.9,0.495,1,0.390,160,157,2996,3182,3023,2875
2023-07-23 04:56:00,40.2,13.3,4.51,1,751,70.0,11.9,5,0.418,526,63.3,4.49,6,0.475,728,97.4,177,1,1.28,579,73.1,4.26,5,0.557,154,21.8,0.493,1,0.270,161,154,3003,3155,2912,2897
2023-07-23 04:58:00,157,29.9,4.57,1,762,68.9,11.0,5,0.601,523,63.1,4.39,6,0.645,2509,153,243,1,0.902,572,71.6,4.14,5,0.562,157,21.3,0.489,1,0.464,157,157,3046,3139,2509,2859
2023-07-23 05:00:00,150,27.5,3.97,1,739,69.4,12.9,5,0.519,527,64.2,4.43,6,0.588,2495,152,244,1,0.140,570,71.0,4.20,5,0.522,151,21.2,0.492,1,0.533,150,151,2955,3161,2495,2848
2023-07-23 05:02:00,51.5,11.9,4.33,3,761,68.4,16.6,5,0.520,520,63.5,4.48,6,0.464,598,63.3,4.61,5,0.517,578,71.6,4.18,5,0.520,153,21.4,0.491,1,0.292,154,153,3046,3123,2992,2890
2023-07-23 05:04:00,38.7,9.62,4.49,3,754,69.8,12.8,5,0.630,521,62.8,4.45,6,0.537,614,67.6,4.91,5,0.400,577,70.4,4.10,5,0.500,153,22.4,1.09,1,0.464,155,153,3014,3124,3070,2883
2023-07-23 05:06:00,38.6,9.21,4.45,4,759,67.9,12.6,4,0.516,520,64.0,4.47,6,0.529,610,68.2,4.77,5,0.428,581,72.9,4.14,5,0.564,162,22.2,0.494,1,0.589,155,162,3035,3119,3052,2903
2023-07-23 05:08:00,38.9,8.79,4.46,4,761,68.9,14.7,4,0.581,516,63.4,4.45,6,0.549,624,68.1,4.90,5,0.404,570,71.2,4.25,5,0.547,155,21.8,0.493,1,0.873,156,155,3044,3097,3120,2850
2023-07-23 05:10:00,55.5,13.0,4.42,2,596,68.3,17.5,4,0.455,514,63.8,4.46,6,0.711,804,94.8,4.75,4,0.515,569,71.8,4.31,5,0.489,158,21.4,0.490,1,0.284,166,158,2979,3085,3218,2846
2023-07-23 05:12:00,39.2,9.62,4.50,4,609,69.6,17.4,4,0.411,523,64.5,4.45,6,0.584,809,97.6,15.5,4,0.594,565,70.2,4.29,5,0.481,152,21.7,0.491,1,0.451,157,152,3045,3136,3237,2825
2023-07-23 05:14:00,32.5,9.36,4.64,4,741,66.1,16.0,4,0.550,523,63.7,4.46,6,0.581,768,97.4,6.45,4,0.606,585,72.0,4.20,5,0.538,156,21.3,0.491,1,0.558,162,156,2964,3139,3070,2923
2023-07-23 05:16:00,52.6,11.0,4.58,3,613,67.4,16.0,4,0.569,525,63.4,4.48,6,0.582,764,95.9,7.54,4,0.406,587,72.8,4.22,5,0.428,152,21.0,0.494,1,0.529,158,152,3067,3149,3056,2935
2023-07-23 05:18:00,38.7,10.2,4.57,3,623,66.9,14.9,4,0.487,523,63.4,4.47,6,0.532,756,93.8,7.87,3,0.746,581,73.8,4.16,5,0.575,148,21.0,0.491,1,0.264,155,148,3116,3138,3025,2905
2023-07-23 05:20:00,38.1,9.11,4.61,4,618,68.1,15.6,4,0.621,529,64.3,4.46,6,0.557,765,94.3,4.94,3,0.463,578,72.4,4.21,5,0.549,159,21.6,0.492,1,0.445,152,159,3089,3176,3062,2891
2023-07-23 05:22:00,52.4,12.0,4.62,2,609,64.4,14.6,4,0.612,527,63.4,4.46,6,0.608,607,94.7,4.87,3,0.637,583,73.7,4.13,5,0.676,159,22.2,0.496,1,0.542,157,159,3047,3162,3037,2913
2023-07-23 05:24:00,50.6,9.42,4.51,4,617,67.4,11.7,4,0.467,529,63.4,4.50,6,0.472,609,86.9,4.58,4,0.577,583,73.3,4.20,5,0.589,162,21.6,0.490,1,0.590,152,162,3085,3172,3043,2915
2023-07-23 05:26:00,30.7,8.99,4.58,4,621,65.3,15.8,4,0.500,527,64.4,4.45,6,0.477,716,98.6,23.7,4,0.558,534,68.1,4.31,5,0.567,150,21.2,0.493,1,0.567,154,150,3105,3164,3580,2670
2023-07-23 05:28:00,32.0,9.40,4.61,4,631,65.1,13.8,4,0.562,530,64.2,4.48,6,0.526,850,87.9,4.75,4,0.588,540,66.2,4.25,5,0.512,155,21.2,0.489,1,0.413,160,155,3156,3182,3399,2702
2023-07-23 05:30:00,30.4,7.87,4.63,5,632,64.2,11.4,4,0.502,523,64.2,4.45,6,0.582,756,96.6,9.11,4,0.580,572,68.6,4.21,5,0.506,164,21.7,0.494,1,0.0568,152,164,3158,3139,3025,2860
2023-07-23 05:32:00,40.0,10.0,4.55,3,608,66.2,13.9,4,0.432,531,64.5,4.47,6,0.518,749,95.0,8.48,4,0.523,577,72.3,4.16,5,0.614,160,21.8,0.493,1,0.542,160,160,3038,3183,2998,2885
2023-07-23 05:34:00,38.0,9.75,4.37,3,620,84.4,15.8,4,0.639,524,64.4,4.43,6,0.547,762,78.3,9.66,4,0.521,579,72.3,4.18,5,0.605,154,21.8,0.491,1,0.481,152,154,3100,3145,3046,2893
2023-07-23 05:36:00,38.3,9.35,4.50,4,624,65.8,12.8,4,0.587,528,63.9,4.45,6,0.625,724,81.0,6.39,5,0.520,575,72.1,4.18,5,0.580,154,22.0,0.490,1,0.391,153,154,3121,3168,2895,2877
