"Time","RPS-testing","CPU-testing","p95-testing","replicas-testing","RPS-rl-agent-e1-a2c","CPU-rl-agent-e1-a2c","p95-rl-agent-e1-a2c","replicas-rl-agent-e1-a2c","memory-rl-agent-e1-a2c","RPS-rl-agent-e1-ppo","CPU-rl-agent-e1-ppo","p95-rl-agent-e1-ppo","replicas-rl-agent-e1-ppo","memory-rl-agent-e1-ppo","RPS-rl-agent-e3-1","CPU-rl-agent-e3-1","p95-rl-agent-e3-1","replicas-rl-agent-e3-1","memory-rl-agent-e3-1","RPS-rl-agent-e3-2","CPU-rl-agent-e3-2","p95-rl-agent-e3-2","replicas-rl-agent-e3-2","memory-rl-agent-e3-2","RPS-default","CPU-default","p95-default","replicas-default","memory-default","dep_RPS-testing","dep_RPS-default","dep_RPS-rl-agent-e1-a2c","dep_RPS-rl-agent-e1-ppo","dep_RPS-rl-agent-e3-1","dep_RPS-rl-agent-e3-2"
2023-07-24 11:56:00,632,84.4,4.59,4,440,66.7,4.34,3,0.564,344,57.3,4.37,4,0.585,573,79.2,4.39,3,0.825,431,63.0,4.19,4,0.687,513,71.3,4.11,5,0.454,2528,2567,1321,1378,1719,1722
2023-07-24 11:57:00,629,83.9,4.58,4,441,66.4,4.26,3,0.559,338,56.3,4.40,4,0.548,577,76.6,4.37,3,0.577,426,62.6,4.15,4,0.534,518,72.1,4.08,5,0.493,2518,2592,1324,1353,1730,1703
2023-07-24 11:58:00,638,84.1,4.62,4,438,63.1,4.27,3,0.543,337,56.8,4.42,4,0.452,573,76.9,4.41,3,0.665,426,62.9,4.12,4,0.630,513,72.5,4.04,5,0.454,2552,2567,1315,1349,1720,1705
2023-07-24 11:59:00,636,86.0,4.59,4,438,66.0,4.38,3,0.613,332,56.6,4.41,4,0.481,571,76.9,4.38,3,0.719,434,63.5,4.09,4,0.664,512,71.9,4.12,5,0.446,2542,2562,1313,1329,1714,1736
2023-07-24 12:00:00,636,84.3,4.61,4,425,65.2,4.30,3,0.759,332,55.4,4.44,4,0.585,575,75.6,4.33,3,0.515,424,62.5,4.13,4,0.544,518,72.2,4.11,5,0.510,2543,2592,1276,1330,1726,1695
2023-07-24 12:01:00,636,86.4,4.68,4,432,65.2,4.38,3,0.741,328,54.6,4.43,4,0.501,567,77.0,4.45,3,0.617,424,61.7,4.18,4,0.670,518,72.9,4.21,5,0.465,2543,2588,1295,1312,1702,1697
2023-07-24 12:02:00,637,85.4,4.65,4,419,64.2,4.37,3,0.862,330,55.6,4.41,4,0.531,566,76.3,4.33,3,0.681,419,62.5,4.18,4,0.679,518,72.5,4.10,5,0.572,2548,2588,1258,1322,1697,1677
2023-07-24 12:03:00,639,87.3,4.66,4,425,64.5,4.37,3,0.792,325,55.0,4.41,4,0.555,567,77.1,4.32,3,0.753,426,61.8,4.12,4,0.573,521,71.9,4.13,5,0.414,2556,2603,1276,1301,1701,1704
2023-07-24 12:04:00,639,86.6,4.65,4,422,62.2,4.40,3,0.725,326,55.0,4.47,4,0.631,566,75.4,4.28,3,0.450,421,62.2,4.16,4,0.649,519,73.1,4.11,5,0.401,2556,2594,1266,1303,1697,1684
2023-07-24 12:05:00,641,86.5,4.69,4,417,64.9,4.39,3,0.852,320,55.0,4.44,4,0.551,560,76.4,4.27,3,0.575,428,62.8,4.15,4,0.667,521,73.0,4.11,5,0.456,2566,2606,1252,1281,1680,1712
2023-07-24 12:06:00,640,86.3,4.67,4,423,63.8,4.39,3,0.771,317,54.7,4.42,4,0.449,561,75.9,4.38,3,0.723,419,63.9,4.16,4,0.736,521,73.0,4.05,5,0.704,2561,2604,1268,1269,1683,1675
2023-07-24 12:07:00,641,87.0,4.64,4,406,63.8,4.41,3,0.839,319,54.0,4.43,4,0.543,566,76.3,4.37,3,0.746,423,63.7,4.18,4,0.738,524,73.3,4.10,5,0.560,2566,2619,1219,1274,1699,1693
2023-07-24 12:08:00,642,85.3,4.67,4,412,63.9,4.46,3,0.871,316,52.5,4.45,4,0.449,563,77.5,4.28,3,0.559,420,62.1,4.09,4,0.618,519,72.9,4.12,5,0.540,2567,2594,1236,1263,1690,1680
2023-07-24 12:09:00,641,86.8,4.65,4,402,62.3,4.38,3,0.702,311,53.7,4.42,4,0.428,565,76.2,4.24,3,0.579,428,63.2,4.15,4,0.769,523,72.0,4.08,5,0.660,2566,2617,1205,1245,1695,1711
2023-07-24 12:10:00,638,85.9,4.60,4,405,63.2,4.39,3,0.687,312,53.1,4.39,4,0.606,549,74.9,4.27,3,0.588,419,63.3,4.21,4,0.744,522,73.3,4.14,5,0.573,2554,2609,1214,1248,1647,1678
2023-07-24 12:11:00,640,85.8,4.79,4,406,63.8,4.41,3,0.552,304,52.2,4.44,4,0.734,554,74.2,4.27,3,0.482,417,63.4,4.21,4,0.637,530,74.1,4.20,5,0.533,2558,2648,1217,1217,1661,1667
2023-07-24 12:12:00,647,87.3,4.76,4,397,63.8,4.42,3,0.585,248,40.3,4.36,4,0.561,550,75.1,4.25,3,0.632,417,63.9,4.32,4,0.651,518,73.3,4.16,5,0.483,2587,2588,1192,1239,1651,1668
2023-07-24 12:13:00,651,87.1,4.75,4,401,63.0,4.43,3,0.524,309,47.5,4.23,4,0.564,555,74.8,4.26,3,0.527,416,64.9,4.35,4,0.748,528,73.7,4.18,5,0.539,2603,2639,1204,1236,1664,1664
2023-07-24 12:14:00,649,87.3,4.69,4,395,61.6,4.38,3,0.513,404,55.1,4.28,3,0.474,557,72.5,4.31,3,0.589,414,64.6,4.32,4,0.684,526,73.5,4.18,5,0.440,2596,2628,1184,1213,1671,1658
2023-07-24 12:15:00,654,87.1,4.68,4,389,62.3,4.39,3,0.548,403,62.6,4.27,3,0.585,558,74.8,4.28,3,0.614,412,63.1,4.35,4,0.582,523,73.6,4.14,5,0.482,2617,2613,1166,1208,1674,1647
2023-07-24 12:16:00,644,88.2,4.74,4,386,61.0,4.39,3,0.809,409,62.5,4.25,3,0.606,544,74.1,4.32,3,0.616,414,65.2,4.31,4,0.682,529,73.9,4.14,5,0.612,2575,2644,1157,1226,1632,1654
2023-07-24 12:17:00,647,88.6,4.73,4,383,59.7,4.34,3,0.731,396,58.9,4.25,3,0.589,546,72.3,4.27,3,0.535,412,64.6,4.31,4,0.607,528,74.3,4.14,5,0.451,2589,2640,1148,1188,1638,1647
2023-07-24 12:18:00,647,87.6,4.74,4,383,60.3,4.34,3,0.729,388,60.7,4.27,3,0.630,818,83.3,4.81,3,0.521,593,72.8,4.66,5,0.528,522,72.8,4.24,5,0.426,2588,2610,1150,1163,2455,2374
2023-07-24 12:19:00,647,86.5,4.70,4,386,59.8,4.37,3,0.858,396,60.6,4.23,3,0.551,842,96.3,4.90,3,0.539,513,72.1,4.46,5,0.539,531,74.6,4.24,5,0.477,2587,2653,1158,1188,2527,2563
2023-07-24 12:20:00,646,86.5,4.72,4,378,59.9,4.37,3,0.691,387,59.0,4.20,3,0.456,842,98.5,4.90,3,0.635,517,74.1,4.44,5,0.625,529,74.4,4.19,5,0.621,2583,2647,1133,1162,2527,2586
2023-07-24 12:21:00,639,86.4,4.76,4,379,58.5,4.38,3,0.807,394,60.1,4.26,3,0.659,846,97.0,4.86,3,0.558,508,74.0,4.51,5,0.628,530,74.1,4.19,5,0.500,2555,2648,1138,1181,2537,2538
2023-07-24 12:22:00,644,86.1,4.72,4,376,60.1,4.37,3,0.871,392,60.3,4.28,3,0.478,839,97.3,4.94,3,0.389,510,74.4,4.45,5,0.745,527,71.9,4.11,5,0.491,2577,2634,1128,1176,2517,2551
2023-07-24 12:23:00,647,86.8,4.70,4,368,58.2,4.33,3,0.732,378,60.2,4.31,3,0.611,848,97.5,4.87,3,0.351,502,73.2,4.47,5,0.739,531,73.5,4.11,5,0.555,2588,2653,1104,1133,2543,2510
2023-07-24 12:24:00,643,85.8,4.71,4,374,57.4,4.39,3,0.533,383,59.6,4.29,3,0.565,845,98.5,4.90,3,0.650,503,72.6,4.46,5,0.741,529,73.4,4.15,5,0.518,2573,2646,1122,1150,2536,2514
2023-07-24 12:25:00,653,86.3,4.67,4,363,56.1,4.35,3,0.460,383,58.5,4.30,3,0.751,848,98.1,4.92,3,0.680,506,73.2,4.46,5,0.749,532,74.4,4.14,5,0.519,2611,2659,1089,1148,2545,2529
2023-07-24 12:26:00,654,85.8,4.65,4,368,57.6,4.34,3,0.802,375,57.7,4.26,3,0.684,693,88.3,4.79,3,0.543,435,70.9,4.41,5,0.577,530,74.2,4.17,5,0.467,2615,2650,1105,1126,2078,2175
2023-07-24 12:27:00,657,84.2,4.58,4,371,57.4,4.32,3,0.692,375,57.5,4.27,3,0.642,532,77.4,4.22,3,0.566,320,58.6,4.27,5,0.517,539,73.4,4.12,5,0.444,2627,2695,1112,1125,1595,1599
2023-07-24 12:28:00,656,84.2,4.60,4,360,58.0,4.36,3,0.625,372,58.3,4.21,3,0.677,534,71.8,4.18,3,0.601,403,58.1,4.37,4,0.710,538,74.7,4.13,5,0.532,2623,2692,1079,1115,1602,1613
2023-07-24 12:29:00,661,85.8,4.58,4,362,56.9,4.36,3,0.596,365,57.2,4.30,3,0.605,533,72.6,4.22,3,0.648,400,64.8,4.34,4,0.760,531,74.2,4.12,5,0.548,2643,2656,1085,1096,1598,1601
2023-07-24 12:30:00,658,85.7,4.66,4,357,57.6,4.39,3,0.808,367,58.2,4.31,3,0.616,534,70.8,4.26,3,0.526,398,63.8,4.34,4,0.726,533,72.7,4.15,5,0.598,2634,2664,1070,1102,1601,1594
2023-07-24 12:31:00,655,86.0,4.65,4,350,55.8,4.34,3,0.794,362,58.0,4.36,3,0.510,528,71.9,4.34,3,0.365,397,63.5,4.38,4,0.601,538,74.3,4.21,5,0.566,2620,2689,1050,1087,1584,1586
2023-07-24 12:32:00,593,81.9,4.48,4,346,55.1,4.32,3,0.645,357,57.7,4.28,3,0.612,529,71.6,4.19,3,0.582,397,63.2,4.32,4,0.514,492,73.6,4.15,5,0.495,2374,2462,1037,1072,1588,1588
2023-07-24 12:33:00,591,80.8,4.48,4,342,55.6,4.29,3,0.753,357,57.4,4.34,3,0.679,526,71.6,4.18,3,0.585,398,63.4,4.44,4,0.703,474,68.1,4.08,5,0.583,2364,2370,1027,1070,1579,1590
2023-07-24 12:34:00,632,82.0,4.58,4,344,54.8,4.31,3,0.761,358,57.6,4.36,3,0.643,524,70.0,4.31,3,0.506,397,62.9,4.33,4,0.570,498,69.4,4.17,5,0.546,2530,2488,1032,1073,1572,1590
2023-07-24 12:35:00,663,84.2,4.62,4,345,54.7,4.31,3,0.686,353,56.0,4.31,3,0.674,531,70.6,4.23,3,0.485,400,61.8,4.31,4,0.710,544,73.0,4.15,5,0.428,2651,2721,1034,1060,1594,1602
2023-07-24 12:36:00,661,86.4,4.61,4,338,54.1,4.38,3,0.720,353,56.2,4.29,3,0.595,522,71.2,4.16,3,0.517,391,61.9,4.23,4,0.747,541,74.2,4.15,5,0.486,2643,2705,1015,1059,1566,1566
2023-07-24 12:37:00,666,85.3,4.64,4,340,54.3,4.30,3,0.747,355,56.7,4.27,3,0.537,524,70.1,4.22,3,0.505,394,61.3,4.26,4,0.597,536,74.6,4.11,5,0.567,2663,2682,1019,1065,1571,1577
2023-07-24 12:38:00,662,86.3,4.56,4,332,54.4,4.29,3,0.757,345,56.1,4.33,3,0.522,522,71.6,4.27,3,0.626,390,61.4,4.36,4,0.506,450,63.5,4.16,6,0.404,2650,2702,996,1036,1567,1559
2023-07-24 12:39:00,662,83.8,4.65,4,335,54.0,4.33,3,0.654,342,53.8,4.34,3,0.501,520,71.6,4.26,3,0.675,388,62.9,4.36,4,0.599,451,64.2,4.07,6,0.580,2650,2706,1006,1027,1561,1553
2023-07-24 12:40:00,663,86.0,4.62,4,328,53.5,4.37,3,0.673,336,54.6,4.28,3,0.514,519,69.1,4.30,3,0.593,396,63.1,4.35,4,0.631,455,65.2,4.08,6,0.525,2654,2728,983,1008,1558,1582
2023-07-24 12:41:00,663,86.5,4.63,4,329,54.4,4.44,3,0.662,341,53.7,4.29,3,0.523,519,71.7,4.32,3,0.709,392,63.2,4.38,4,0.712,455,66.2,4.10,6,0.448,2654,2733,988,1023,1558,1569
2023-07-24 12:42:00,670,86.9,4.65,4,329,54.8,4.37,3,0.652,340,54.8,4.35,3,0.596,521,72.0,4.22,3,0.682,385,61.3,4.36,4,0.590,452,66.1,4.07,6,0.387,2679,2714,988,1020,1562,1539
2023-07-24 12:43:00,669,85.2,4.62,4,322,52.1,4.36,3,0.646,330,54.2,4.32,3,0.400,518,71.7,4.22,3,0.794,392,62.1,4.36,4,0.540,451,65.7,4.09,6,0.339,2675,2706,967,990,1554,1567
2023-07-24 12:44:00,673,86.5,4.67,4,325,53.9,4.42,3,0.820,335,53.1,4.27,3,0.634,512,69.2,4.27,3,0.723,387,61.6,4.36,4,0.678,454,65.1,4.16,6,0.468,2692,2726,975,1006,1536,1549
2023-07-24 12:45:00,671,88.5,4.70,4,321,52.9,4.48,3,0.679,331,54.1,4.34,3,0.876,516,70.2,4.29,3,0.689,382,61.1,4.28,4,0.699,456,65.4,4.06,6,0.528,2685,2736,963,993,1549,1527
2023-07-24 12:46:00,669,89.2,4.72,4,319,52.9,4.40,3,0.689,323,52.9,4.36,3,0.725,523,69.5,4.27,3,0.532,380,60.8,4.36,4,0.650,447,65.4,4.04,6,0.477,2677,2685,958,970,1568,1518
2023-07-24 12:47:00,668,87.1,4.66,4,316,51.9,4.33,3,0.697,326,51.5,4.23,3,0.600,516,71.5,4.29,3,0.616,386,59.8,4.37,4,0.604,462,65.7,4.08,6,0.501,2672,2772,947,977,1549,1545
2023-07-24 12:48:00,671,87.3,4.71,4,317,52.5,4.39,3,0.658,318,51.6,4.29,3,0.624,513,70.6,4.21,3,0.496,385,60.9,4.33,4,0.725,458,66.8,4.08,6,0.473,2685,2749,951,953,1540,1541
2023-07-24 12:49:00,682,86.8,4.61,4,314,52.4,4.37,3,0.685,328,52.3,4.25,3,0.505,516,68.8,4.09,3,0.502,380,61.4,4.34,4,0.588,454,66.4,4.12,6,0.408,2729,2724,941,983,1547,1520
2023-07-24 12:50:00,666,87.1,4.71,4,306,52.1,4.38,3,0.710,319,51.1,4.25,3,0.545,506,69.8,4.22,3,0.675,376,60.0,4.36,4,0.644,458,66.4,4.10,6,0.518,2665,2748,919,956,1518,1503
2023-07-24 12:51:00,671,87.3,4.70,4,309,52.0,4.38,3,0.756,316,51.5,4.26,3,0.680,509,69.9,4.27,3,0.495,382,61.2,4.34,4,0.696,455,65.8,4.13,6,0.445,2684,2732,927,947,1527,1527
2023-07-24 12:52:00,667,87.6,4.70,4,308,51.5,4.37,3,0.833,320,52.3,4.30,3,0.676,511,70.2,4.21,3,0.495,382,61.6,4.37,4,0.420,457,65.2,4.08,6,0.488,2668,2742,924,961,1532,1528
2023-07-24 12:53:00,672,87.5,4.68,4,304,51.4,4.37,3,0.627,315,51.6,4.28,3,0.649,507,68.7,4.28,3,0.554,378,61.9,4.41,4,0.552,456,66.5,4.11,6,0.469,2687,2738,912,945,1520,1511
2023-07-24 12:54:00,674,86.8,4.70,4,297,49.8,4.36,3,0.541,307,51.3,4.25,3,0.613,508,69.5,4.18,3,0.447,383,61.3,4.35,4,0.751,460,66.8,4.13,6,0.505,2697,2758,892,920,1524,1530
2023-07-24 12:55:00,674,86.8,4.64,4,291,50.0,4.37,3,0.807,307,50.9,4.33,3,0.538,504,68.6,4.26,3,0.604,379,61.4,4.37,4,0.558,457,66.8,4.18,6,0.557,2696,2742,873,922,1512,1516
2023-07-24 12:56:00,670,86.8,4.71,4,294,49.8,4.39,3,0.593,307,49.9,4.30,3,0.432,504,68.1,4.22,3,0.880,383,60.7,4.35,4,0.639,455,66.9,4.11,6,0.547,2678,2728,881,922,1511,1532
2023-07-24 12:57:00,682,87.5,4.67,4,296,50.2,4.39,3,0.571,308,50.1,4.30,3,0.559,503,68.9,4.20,3,0.554,371,61.1,4.31,4,0.645,456,65.8,4.14,6,0.489,2726,2733,887,925,1510,1486
2023-07-24 12:58:00,680,85.2,4.68,4,289,50.1,4.41,3,0.683,301,50.5,4.33,3,0.475,504,67.6,4.06,3,0.424,372,60.5,4.41,4,0.671,460,66.3,4.13,6,0.480,2721,2760,868,902,1512,1490
2023-07-24 12:59:00,685,87.4,4.70,4,289,49.5,4.39,3,0.593,296,50.5,4.32,3,0.454,501,67.5,4.16,3,0.502,375,60.4,4.36,4,0.708,459,65.9,4.13,6,0.542,2741,2752,866,888,1504,1500
2023-07-24 13:00:00,680,87.7,4.69,4,289,48.8,4.41,3,0.515,301,50.7,4.34,3,0.691,498,68.7,4.19,3,0.473,375,59.6,4.26,4,0.701,464,65.5,4.10,6,0.574,2721,2786,867,903,1494,1501
2023-07-24 13:01:00,675,88.5,4.81,4,278,49.8,4.47,3,0.680,293,50.6,4.43,3,0.665,496,67.4,4.33,3,0.514,371,60.8,4.37,4,0.610,463,67.2,4.22,6,0.476,2699,2775,834,878,1487,1483
2023-07-24 13:02:00,679,88.8,4.77,4,277,48.8,4.45,3,0.674,294,49.7,4.34,3,0.456,493,69.2,4.09,3,0.583,371,60.4,4.36,4,0.654,464,67.7,4.19,6,0.464,2717,2785,830,882,1478,1485
2023-07-24 13:03:00,675,87.6,4.71,4,275,47.9,4.42,3,0.767,288,48.6,4.32,3,0.525,501,69.2,4.17,3,0.478,368,58.8,4.34,4,0.770,457,66.3,4.11,6,0.435,2702,2743,825,865,1504,1472
2023-07-24 13:04:00,684,88.8,4.76,4,275,48.0,4.43,3,0.702,288,48.1,4.32,3,0.588,500,68.3,4.12,3,0.710,368,59.0,4.34,4,0.667,460,65.9,4.18,6,0.447,2737,2760,826,865,1499,1473
2023-07-24 13:05:00,673,88.6,4.70,4,276,48.1,4.43,3,0.658,287,49.1,4.32,3,0.567,489,68.9,4.20,3,0.637,367,58.4,4.32,4,0.679,464,67.4,4.15,6,0.560,2693,2787,828,860,1468,1469
2023-07-24 13:06:00,674,87.0,4.72,4,268,46.1,4.44,3,0.485,282,49.0,4.35,3,0.466,489,67.6,4.26,3,0.641,365,59.6,4.36,4,0.582,465,67.5,4.17,6,0.439,2698,2791,804,846,1466,1461
2023-07-24 13:07:00,681,86.0,4.73,4,275,47.5,4.40,3,0.734,282,48.2,4.37,3,0.461,498,70.4,4.24,3,0.741,367,58.6,4.28,4,0.623,463,67.6,4.12,6,0.505,2722,2777,826,845,1495,1466
2023-07-24 13:08:00,684,86.5,4.71,4,269,46.3,4.42,3,0.817,281,47.2,4.32,3,0.575,489,70.4,4.23,3,0.609,366,58.0,4.35,4,0.697,468,66.3,4.17,6,0.588,2737,2807,808,843,1467,1463
2023-07-24 13:09:00,684,87.6,4.70,4,263,46.1,4.45,3,0.692,276,46.6,4.27,3,0.668,490,69.5,4.22,3,0.553,364,59.4,4.30,4,0.724,468,67.5,4.15,6,0.579,2737,2807,790,828,1469,1455
2023-07-24 13:10:00,685,88.1,4.69,4,266,45.4,4.40,3,0.651,274,46.2,4.25,3,0.627,492,67.7,4.15,3,0.827,367,59.2,4.33,4,0.545,463,68.5,4.24,6,0.514,2739,2777,798,821,1476,1466
2023-07-24 13:11:00,689,87.5,4.70,4,259,46.3,4.42,3,0.607,204,34.9,4.27,3,0.569,487,68.8,4.26,3,0.607,367,58.4,4.33,4,0.687,463,67.9,4.16,6,0.452,2754,2778,777,816,1462,1470
2023-07-24 13:12:00,682,87.2,4.67,4,258,45.3,4.38,3,0.800,266,41.6,4.28,3,0.568,480,68.0,4.12,3,0.372,368,59.4,4.34,4,0.560,468,66.5,4.11,6,0.464,2727,2806,773,798,1441,1472
2023-07-24 13:13:00,685,86.6,4.64,4,263,44.8,4.38,3,0.604,397,52.0,4.25,2,0.575,491,67.4,4.21,3,0.490,365,58.4,4.30,4,0.610,463,67.1,4.12,6,0.564,2740,2777,789,794,1472,1459
2023-07-24 13:14:00,695,84.4,4.66,4,257,44.7,4.41,3,0.501,403,60.2,4.24,2,0.404,483,68.0,4.15,3,0.553,361,59.1,4.33,4,0.699,468,67.4,4.11,6,0.500,2782,2805,770,805,1449,1443
2023-07-24 13:15:00,687,87.1,4.66,4,252,44.4,4.37,3,0.541,398,59.7,4.22,2,0.523,476,65.1,4.18,3,0.516,357,57.3,4.33,4,0.534,464,67.1,4.16,6,0.425,2749,2782,757,796,1428,1429
2023-07-24 13:16:00,691,86.3,4.66,4,253,43.9,4.39,3,0.594,391,59.7,4.26,2,0.437,486,67.3,4.20,3,0.462,357,58.5,4.34,4,0.645,471,67.5,4.17,6,0.426,2765,2826,759,781,1459,1428
2023-07-24 13:17:00,676,85.8,4.67,4,248,44.2,4.40,3,0.798,391,59.9,4.22,2,0.536,481,66.1,4.14,3,0.563,364,58.0,4.32,4,0.725,468,67.0,4.11,6,0.506,2704,2805,743,783,1443,1455
2023-07-24 13:18:00,688,84.4,4.65,4,248,42.8,4.39,3,0.686,387,58.8,4.28,2,0.752,477,66.5,4.07,3,0.607,357,59.0,4.32,4,0.581,466,67.1,4.08,6,0.517,2752,2799,744,773,1430,1428
2023-07-24 13:19:00,692,87.1,4.67,4,245,42.7,4.35,3,0.716,384,55.2,4.28,2,0.549,483,66.5,4.11,3,0.597,357,57.4,4.33,4,0.496,467,66.1,4.08,6,0.558,2769,2803,735,768,1448,1427
2023-07-24 13:20:00,689,84.5,4.63,4,244,43.0,4.36,3,0.736,380,56.9,4.19,2,0.552,472,67.2,4.12,3,0.372,363,58.8,4.36,4,0.548,472,66.0,4.12,6,0.635,2755,2830,733,761,1417,1450
2023-07-24 13:21:00,693,85.9,4.72,4,239,43.2,4.41,3,0.674,373,57.9,4.26,2,0.565,473,66.1,4.21,3,0.454,360,59.3,4.36,4,0.764,473,67.2,4.21,6,0.590,2774,2839,718,746,1419,1439
2023-07-24 13:22:00,679,85.9,4.70,4,245,43.3,4.40,3,0.717,370,56.7,4.21,2,0.541,473,65.6,4.12,3,0.681,356,58.2,4.34,4,0.675,469,68.1,4.15,6,0.566,2715,2814,734,740,1420,1423
2023-07-24 13:23:00,690,83.7,4.64,4,240,42.2,4.39,3,0.638,363,56.3,4.23,2,0.497,467,66.1,4.16,3,0.667,356,58.7,4.32,4,0.495,472,66.7,4.11,6,0.619,2759,2831,721,727,1402,1426
2023-07-24 13:24:00,694,85.9,4.68,4,234,41.9,4.32,3,0.543,373,56.7,4.26,2,0.491,480,66.0,4.14,3,0.571,350,57.4,4.39,4,0.696,472,67.5,4.14,6,0.530,2776,2830,702,747,1440,1401
2023-07-24 13:25:00,692,85.6,4.66,4,236,41.8,4.39,3,0.499,367,56.5,4.22,2,0.441,471,65.0,4.13,3,0.541,353,58.3,4.35,4,0.708,473,67.4,4.14,6,0.514,2769,2837,709,734,1412,1412
2023-07-24 13:26:00,694,86.7,4.69,4,233,42.5,4.43,3,0.647,372,56.9,4.20,2,0.423,470,65.4,4.07,3,0.598,356,58.3,4.36,4,0.521,470,67.9,4.11,6,0.445,2777,2818,699,744,1411,1426
2023-07-24 13:27:00,692,86.6,4.67,4,227,41.8,4.43,3,0.714,352,56.5,4.11,2,0.464,525,67.4,4.31,3,0.623,388,59.2,4.39,4,0.564,479,68.3,4.11,6,0.382,2767,2874,682,704,1574,1550
2023-07-24 13:28:00,689,86.7,4.68,4,227,41.1,4.42,3,0.590,354,54.8,4.20,2,0.510,576,73.1,4.30,3,0.584,443,65.5,4.37,4,0.551,475,66.8,4.15,6,0.457,2754,2851,681,709,1729,1770
2023-07-24 13:29:00,686,86.2,4.71,4,225,40.5,4.40,3,0.680,353,54.6,4.19,2,0.551,583,75.7,4.25,3,0.667,440,67.8,4.38,4,0.694,469,67.5,4.11,6,0.505,2744,2817,676,706,1748,1761
2023-07-24 13:30:00,686,86.1,4.68,4,221,40.5,4.45,3,0.535,346,53.7,4.24,2,0.736,582,77.5,4.29,3,0.586,443,67.6,4.41,4,0.741,476,66.7,4.11,6,0.342,2743,2858,663,693,1746,1773
2023-07-24 13:31:00,694,85.6,4.71,4,223,41.6,4.48,3,0.616,338,53.4,4.28,2,0.654,588,78.0,4.38,3,0.795,440,69.2,4.42,4,0.766,464,67.2,4.14,6,0.574,2775,2787,670,676,1763,1759
2023-07-24 13:32:00,699,87.0,4.72,4,217,40.4,4.46,3,0.584,341,53.5,4.23,2,0.578,584,78.7,4.35,3,0.801,441,67.6,4.35,4,0.748,472,67.2,4.12,6,0.484,2795,2833,652,682,1752,1765
2023-07-24 13:33:00,688,87.5,4.70,4,215,39.6,4.42,3,0.725,349,53.6,4.21,2,0.537,580,77.1,4.23,3,0.574,437,67.3,4.36,4,0.783,472,67.9,4.14,6,0.337,2754,2831,646,698,1739,1749
2023-07-24 13:34:00,696,87.3,4.68,4,213,38.8,4.42,3,0.700,346,51.9,4.17,2,0.679,580,76.9,4.25,3,0.709,441,67.9,4.40,4,0.616,471,67.5,4.14,6,0.358,2784,2824,638,693,1739,1763
2023-07-24 13:35:00,697,84.8,4.68,4,217,38.4,4.40,3,0.488,332,52.2,4.21,2,0.574,577,77.0,4.36,3,0.550,435,67.7,4.38,4,0.643,475,68.0,4.18,6,0.467,2789,2852,651,664,1731,1740
2023-07-24 13:36:00,697,87.3,4.69,4,211,38.3,4.39,3,0.555,336,51.7,4.27,2,0.603,458,71.6,4.11,3,0.565,357,63.9,4.36,4,0.605,476,67.9,4.18,6,0.525,2787,2859,633,671,1375,1428
2023-07-24 13:37:00,708,87.6,4.70,4,209,38.6,4.43,3,0.692,331,53.0,4.27,2,0.887,461,64.4,4.15,3,0.699,347,57.5,4.25,4,0.564,480,69.2,4.14,6,0.484,2833,2882,628,662,1382,1389
2023-07-24 13:38:00,697,85.6,4.72,4,207,38.7,4.41,3,0.633,326,53.0,4.22,2,0.909,460,65.1,4.08,3,0.654,348,56.5,4.27,4,0.670,484,68.1,4.15,6,0.508,2788,2902,621,652,1381,1392
2023-07-24 13:39:00,708,87.9,4.70,4,208,38.3,4.43,3,0.592,322,52.2,4.26,2,0.714,467,65.7,4.04,3,0.639,348,56.5,4.29,4,0.770,476,68.2,4.09,6,0.644,2831,2854,623,644,1401,1392
2023-07-24 13:40:00,704,86.2,4.67,4,205,36.2,4.41,3,0.659,325,51.3,4.29,2,0.576,453,64.8,4.15,3,0.560,343,56.7,4.33,4,0.617,482,67.8,4.13,6,0.692,2816,2893,614,650,1359,1371
2023-07-24 13:41:00,702,85.9,4.69,4,201,37.8,4.44,3,0.860,312,50.9,4.26,2,0.663,456,64.3,4.28,3,0.554,339,57.3,4.38,4,0.758,479,67.7,4.20,6,0.609,2806,2873,602,625,1368,1357
2023-07-24 13:42:00,694,86.4,4.77,4,203,37.7,4.44,3,0.544,309,50.0,4.25,2,0.620,453,67.2,4.27,3,0.741,340,56.0,4.28,4,0.624,479,67.8,4.11,6,0.578,2777,2871,609,618,1360,1358
2023-07-24 13:43:00,702,88.1,4.82,4,196,37.3,4.47,3,0.501,315,50.0,4.23,2,0.526,458,66.5,4.22,3,0.833,347,56.8,4.30,4,0.483,482,68.1,4.11,6,0.671,2809,2893,587,629,1375,1388
2023-07-24 13:44:00,692,86.5,4.75,4,196,36.5,4.44,3,0.668,312,50.2,4.27,2,0.650,452,66.5,4.23,3,0.683,344,56.7,4.29,4,0.626,482,68.2,4.11,6,0.486,2767,2889,588,624,1356,1377
2023-07-24 13:45:00,699,85.3,4.71,4,195,36.2,4.46,3,0.636,309,49.2,4.18,2,0.784,458,65.5,4.23,3,0.749,338,55.2,4.29,4,0.611,482,68.5,4.12,6,0.395,2796,2891,585,617,1374,1350
2023-07-24 13:46:00,708,87.5,4.74,4,194,35.6,4.46,3,0.702,295,49.1,4.23,2,0.833,452,64.1,4.18,3,0.645,342,56.2,4.34,4,0.580,480,68.2,4.13,6,0.549,2832,2881,583,589,1356,1367
