Wall time,Step,Value
1689969695.046314,38,-13762.236328125
1689969695.265105,96,-12591.2294921875
1689969695.378162,126,-11964.4130859375
1689969695.385768,128,-11922.12109375
1689969695.583904,180,-10800.75390625
1689969695.693575,208,-10179.95703125
1689969695.7241259,216,-10000.4609375
1689969695.8838248,258,-9043.046875
1689969696.159809,330,-7382.52880859375
1689969696.221638,346,-6996.47900390625
1689969696.363627,384,-6067.6044921875
1689969696.454731,408,-5502.26171875
1689969696.771518,490,-3427.546142578125
1689969696.886206,520,-2646.585693359375
1689969697.1223931,566,-1518.069091796875
1689969697.1452749,572,-1381.7108154296875
1689969697.405288,640,388.97821044921875
1689969697.764645,734,2954.813720703125
1689969697.9168708,774,4017.23193359375
1689969698.038558,806,4865.08984375
1689969698.1802938,832,5567.15673828125
1689969698.347786,876,6780.01318359375
1689969698.56022,932,8293.830078125
1689969698.636727,952,8808.365234375
1689969698.6823502,964,9115.587890625
1689969698.903109,1022,10582.7998046875
1689969699.07794,1068,11690.3115234375
1689969699.116197,1078,11935.1123046875
1689969699.1312351,1082,12032.712890625
1689969699.2509089,1114,12781.205078125
1689969699.295724,1126,13068.244140625
1689969699.5352042,1190,14604.9501953125
1689969699.5501518,1194,14696.8154296875
1689969699.858506,1276,16485.33203125
1689969699.90327,1288,16745.05078125
1689969699.910978,1290,16788.123046875
1689969700.01954,1318,17384.60546875
1689969700.175287,1352,18092.318359375
1689969700.531311,1444,19914.052734375
1689969700.847111,1530,21570.140625
1689969700.9257228,1552,21915.767578125
1689969701.135912,1610,22828.02734375
1689969701.519045,1716,24441.21875
1689969701.584952,1734,24724.55078125
1689969701.7315168,1774,25389.302734375
1689969702.137229,1886,27480.595703125
1689969702.553462,2000,29618.169921875
1689969702.670505,2032,30132.88671875
1689969702.750881,2054,30457.41015625
1689969702.83119,2076,30765.197265625
1689969702.9698381,2114,31294.615234375
1689969703.079232,2144,31715.078125
1689969703.1230028,2156,31873.833984375
1689969703.356364,2220,32725.560546875
1689969703.370934,2224,32779.66015625
1689969703.473073,2252,33163.52734375
1689969703.524045,2266,33360.0703125
1689969703.6618712,2304,33963.0546875
1689969703.66902,2306,34000.87109375
1689969703.755785,2330,34421.203125
1689969703.8286269,2350,34795.0625
1689969703.843192,2354,34870.8203125
1689969703.901891,2370,35164.0546875
1689969704.225167,2438,36460.27734375
1689969704.468058,2506,37798.84765625
1689969704.482444,2510,37871.18359375
1689969704.5039868,2516,37978.03125
1689969704.532737,2524,38117.50390625
1689969704.575773,2536,38320.28125
1689969704.604715,2544,38453.61328125
1689969704.991881,2652,40420.97265625
1689969705.1377878,2692,41030.75390625
1689969705.354539,2752,41961.01953125
1689969705.361753,2754,41994.26171875
1689969705.657376,2836,43445.28515625
1689969705.952648,2916,44948.03515625
1689969705.960333,2918,44987.44140625
1689969706.232925,2990,46449.10546875
1689969706.2926872,3006,46769.26953125
1689969706.352392,3022,47109.34375
1689969706.374778,3028,47237.8984375
1689969706.6418371,3098,48880.87109375
1689969706.664234,3104,49057.80859375
1689969706.769307,3132,49700.62109375
1689969706.792305,3138,49838.91015625
1689969706.920696,3172,50664.70703125
1689969707.003683,3194,51185.88671875
1689969707.235337,3256,52686.7578125
1689969707.2954829,3272,53081.265625
1689969707.560349,3342,54858.140625
1689969707.675626,3372,55632.5546875
1689969707.805884,3406,56509.72265625
1689969707.821207,3410,56613.453125
1689969707.8745139,3424,56977.328125
1689969708.375836,3556,60454.37890625
1689969708.903878,3696,64298.953125
1689969709.000968,3722,64984.671875
1689969709.053047,3736,65352.75
1689969709.2935019,3800,67022.140625
1689969709.316502,3806,67177.3359375
1689969709.3702872,3820,67538.453125
